,G_Val,F_Val,F_total,F_percent
2009.04.08,"+66,045","-251,642","64,327,963",43.67%
2009.04.07,"+135,578","-193,179","64,572,097",43.84%
2009.04.06,"+139,108","-85,751","64,765,276",43.97%
2009.04.03,"-55,293","+59,532","64,868,459",44.04%
2009.04.02,"+72,246","+14,700","64,808,927",44.00%
2009.04.01,"-16,561","-14,674","64,794,227",43.99%
2009.03.31,"+65,787","-38,403","64,811,052",44.00%
2009.03.30,"-12,640","+9,107","64,854,235",44.03%
2009.03.27,"-38,326","+158,569","65,437,700",44.43%
2009.03.26,"+63,504","+15,585","65,279,131",44.32%
2009.03.25,"+7,323","+19,895","65,263,546",44.31%
2009.03.24,"-74,537","+114,438","65,243,651",44.29%
2009.03.23,"-20,155","+90,451","65,129,213",44.22%
2009.03.20,"+1,633","+65,962","65,039,720",44.15%
2009.03.19,"-15,503","+48,711","64,980,471",44.11%
2009.03.18,"+45,022","-30,912","64,934,160",44.08%
2009.03.17,"+58,569","-49,112","64,965,072",44.10%
2009.03.16,"-4,073","-3,082","65,016,584",44.14%
2009.03.13,"+8,497","+46,830","65,081,658",44.18%
2009.03.12,"+181,149","-13,811","65,034,448",44.15%
2009.03.11,"+26,865","+131,825","65,048,268",44.16%
2009.03.10,"-64,452","+51,900","64,916,443",44.07%
2009.03.09,"-31,620","+77,515","64,870,543",44.04%
2009.03.06,"+40,021","+6,699","64,788,999",43.98%
2009.03.05,"-62,585","+220,150","64,781,820",43.98%
2009.03.04,"+59,064","-2,578","64,561,670",43.83%
2009.03.03,"+141,100","-87,750","64,569,168",43.84%
2009.03.02,"+23,972","-120,629","64,661,838",43.90%
2009.02.27,"-12,938","+49,100","64,782,516",43.98%
2009.02.26,"+48,097","-9,416","64,733,377",43.95%
2009.02.25,"-9,596","-5,772","64,742,793",43.95%
2009.02.24,"-10,988","-79,524","64,750,611",43.96%
2009.02.23,"-12,747","-4,488","64,830,135",44.01%
2009.02.20,"+57,325","-145,644","64,834,623",44.02%
2009.02.19,"-60,592","-30,124","64,979,667",44.11%
2009.02.18,"-134,790","-31,381","65,012,788",44.14%
2009.02.17,"-125,310","+37,677","65,044,169",44.16%
2009.02.16,"-52,344","-1,027","65,006,492",44.13%
2009.02.13,"+7,578","-57,346","65,007,519",44.13%
2009.02.12,"-133,601","+72,031","65,064,865",44.17%
2009.02.11,"-54,779","+27,389","64,992,834",44.12%
2009.02.10,"+64,100","-90,607","64,965,445",44.10%
2009.02.09,"-133,616","+125,819","65,056,052",44.17%
2009.02.06,"-19,780","+256,570","64,930,233",44.08%
2009.02.05,"-36,077","+237,833","64,673,673",43.91%
2009.02.04,"+63,710","+137,155","64,436,730",43.75%
2009.02.03,"-93,504","+140,106","64,318,025",43.66%
2009.02.02,"-133,596","+89,705","64,156,827",43.56%
2009.01.30,"+16,931","-2,490","64,070,074",43.50%
2009.01.29,"+12,020","+252,847","64,072,564",43.50%
2009.01.28,"+188,120","+37,585","63,799,877",43.31%
2009.01.23,"-144,015","+28,150","63,762,302",43.29%
2009.01.22,"-97,390","+88,294","63,731,515",43.27%
2009.01.21,"-36,273","-81,878","63,643,713",43.21%
2009.01.20,"-101,555","+4,334","63,725,591",43.26%
2009.01.19,"-9,490","+21,628","63,721,257",43.26%
2009.01.16,"+11,354","-91,990","63,699,629",43.25%
2009.01.15,"-152,574","-54,868","63,792,603",43.31%
2009.01.14,"-12,976","-40,144","63,847,471",43.35%
2009.01.13,"-86,837","+30,458","63,887,615",43.37%
2009.01.12,"+10,096","-20,631","63,857,157",43.35%
2009.01.09,"+17,964","-96,445","63,877,788",43.37%
2009.01.08,"+67,530","-52,029","63,974,633",43.43%
2009.01.07,"-34,359","+252,104","64,028,150",43.47%
2009.01.06,"+189,811","+183,553","63,776,333",43.30%
2009.01.05,"-90,473","+192,318","63,592,180",43.17%
2009.01.02,"+22,063","-29,052","63,407,902",43.05%
2008.12.30,"-26,024","+64,158","63,438,184",43.07%
2008.12.29,"-38,426","-5,311","63,374,066",43.02%
2008.12.26,"-34,497","+21,641","63,379,377",43.03%
2008.12.24,"+14,769","-22,264","63,357,736",43.01%
2008.12.23,"+67,997","+116,887","63,351,178",43.01%
2008.12.22,"-16,098","+52,772","63,233,961",42.93%
2008.12.19,"+181,230","+114,179","63,183,884",42.89%
2008.12.18,"+4,537","+117,315","63,069,766",42.82%
2008.12.17,"-85,969","+25,349","62,952,165",42.74%
2008.12.16,"-137,506","-21,544","62,925,280",42.72%
2008.12.15,"+43,760","-15,900","62,946,941",42.73%
2008.12.12,"-31,265","+32,884","62,966,285",42.75%
2008.12.11,"+10,072","+43,902","62,922,393",42.72%
2008.12.10,"+144,587","+82,199","62,878,491",42.69%
2008.12.09,"-85,271","+217,586","62,796,292",42.63%
2008.12.08,"+127,802","+30,816","62,578,706",42.48%
2008.12.05,"+16,630","-109,199","62,547,890",42.46%
2008.12.04,"-107,275","-85,978","62,657,089",42.54%
2008.12.03,"-175,000","-12,428","62,743,067",42.60%
2008.12.02,"-32,417","+1,439","62,755,455",42.60%
2008.12.01,"-89,943","+46,683","62,754,226",42.60%
2008.11.28,"+17,835","+38,001","62,707,573",42.57%
2008.11.27,"-71,271","+191,281","62,667,572",42.54%
2008.11.26,"+7,059","+175,066","62,476,291",42.41%
2008.11.25,"+68,085","+17,642","62,301,225",42.30%
2008.11.24,"-80,826","+146,575","62,283,583",42.28%
2008.11.21,"+42,012","-6,585","62,136,928",42.18%
2008.11.20,"+15,866","+21,194","62,148,513",42.19%
2008.11.19,"+51,746","-20,675","62,132,194",42.18%
2008.11.18,"-84,093","-10,683","62,157,884",42.20%
2008.11.17,"-31,422","-56,662","62,168,567",42.21%
2008.11.14,"-87,432",-433,"62,225,229",42.24%
2008.11.13,"+2,464","-45,999","62,225,662",42.24%
2008.11.12,"+103,768","-15,235","62,274,122",42.28%
2008.11.11,"+42,487","-57,867","62,288,373",42.29%
2008.11.10,"+66,564","-298,255","62,344,884",42.33%
2008.11.07,"+23,286","-147,975","62,644,615",42.53%
2008.11.06,"+123,971","-154,546","62,792,590",42.63%
2008.11.05,"+52,851","-84,322","62,947,255",42.73%
2008.11.04,"+130,106","-158,934","63,034,037",42.79%
2008.11.03,"-36,788","-62,458","63,193,051",42.90%
2008.10.31,"-62,001","+97,494","63,257,509",42.94%
2008.10.30,"-34,423","+245,562","63,161,490",42.88%
2008.10.29,"-101,631","+254,951","62,919,959",42.72%
2008.10.28,"-36,795","+83,136","62,681,694",42.55%
2008.10.27,"+71,876","+61,418","62,589,743",42.49%
2008.10.24,"+205,334","-265,213","62,538,409",42.46%
2008.10.23,"-22,531","-95,221","62,803,582",42.64%
2008.10.22,"+2,467","-60,050","62,899,050",42.70%
2008.10.21,"-132,931","+96,358","62,961,566",42.74%
2008.10.20,"+95,768","+23,882","62,865,700",42.68%
2008.10.17,"-14,267","-77,143","62,839,264",42.66%
2008.10.16,"+133,038","-353,098","62,916,407",42.71%
2008.10.15,"+107,001","-159,877","63,266,527",42.95%
2008.10.14,"-47,395","+205,296","63,425,604",43.06%
2008.10.13,"+109,882","-103,913","63,220,208",42.92%
2008.10.10,"-13,130","-86,404","63,324,233",42.99%
2008.10.09,"-27,367","+114,316","63,410,737",43.05%
2008.10.08,"+7,750","+74,706","63,296,264",42.97%
2008.10.07,"+42,854","+32,715","63,221,407",42.92%
2008.10.06,"-5,710","-7,334","63,189,184",42.90%
2008.10.02,"+17,569","-61,805","63,196,518",42.90%
2008.10.01,"-99,301","+12,442","63,278,423",42.96%
2008.09.30,-847,"-79,369","63,265,981",42.95%
2008.09.29,"-111,254","+101,910","63,345,350",43.00%
2008.09.26,"+34,257","-66,299","63,243,440",42.94%
2008.09.25,"+28,765","-4,976","63,315,392",42.98%
2008.09.24,"+15,336","+34,381","63,321,197",42.99%
2008.09.23,"+49,847","+4,541","63,287,905",42.97%
2008.09.22,"+37,631","+32,883","63,283,364",42.96%
2008.09.19,"+116,869","+162,712","63,250,481",42.94%
2008.09.18,"+102,705","-261,621","63,087,491",42.83%
2008.09.17,"+14,118","-103,848","63,349,230",43.01%
2008.09.16,"+206,065","-147,554","63,455,032",43.08%
2008.09.12,"+157,134","-173,370","63,603,580",43.18%
2008.09.11,"-104,424","+56,946","63,771,950",43.29%
2008.09.10,"+151,028","-190,429","63,715,008",43.26%
2008.09.09,"-96,433","+62,961","63,906,907",43.39%
2008.09.08,"-10,446","+70,369","63,844,946",43.34%
2008.09.05,"+167,574","-162,355","63,774,737",43.30%
2008.09.04,"-15,707","-32,524","63,937,002",43.41%
2008.09.03,"+81,477","-49,468","63,974,446",43.43%
2008.09.02,"+271,102","-182,534","64,025,882",43.47%
2008.09.01,"+128,995","-132,950","64,212,106",43.59%
2008.08.29,"+139,333","-168,162","64,345,056",43.68%
2008.08.28,"-51,607","+9,274","64,517,154",43.80%
2008.08.27,"+48,479","-86,960","64,512,162",43.80%
2008.08.26,"+31,376","-158,840","64,599,122",43.86%
2008.08.25,"+46,432","-31,442","64,757,962",43.96%
2008.08.22,"+24,442","-22,799","64,789,404",43.98%
2008.08.21,"-65,914","+3,450","64,814,338",44.00%
2008.08.20,"+5,381","-67,774","64,812,189",44.00%
2008.08.19,"+1,115","-45,065","64,874,963",44.04%
2008.08.18,"-49,123","+28,736","64,921,247",44.07%
2008.08.14,"-2,118","-67,088","64,892,511",44.05%
2008.08.13,"-16,826","+8,579","64,958,279",44.10%
2008.08.12,"+4,656","+138,384","64,949,700",44.09%
2008.08.11,"+119,375","-22,066","64,811,316",44.00%
2008.08.08,"-24,957","-43,375","64,833,628",44.01%
2008.08.07,"-86,274","+95,749","64,877,003",44.04%
2008.08.06,"+20,495","+46,136","64,784,682",43.98%
2008.08.05,"+147,506","-81,006","64,738,546",43.95%
2008.08.04,"-12,673","+32,947","64,819,502",44.01%
2008.08.01,"+12,615","+29,758","64,786,555",43.98%
2008.07.31,+401,"+32,552","64,761,225",43.97%
2008.07.30,"+27,622","-50,086","64,728,675",43.94%
2008.07.29,"-138,418","-11,239","64,778,761",43.98%
2008.07.28,"-98,920","-45,526","64,790,452",43.99%
2008.07.25,"-86,607","-145,383","64,837,187",44.02%
2008.07.24,"+34,852","+57,594","64,982,554",44.12%
2008.07.23,"+68,547","-150,993","64,924,404",44.08%
2008.07.22,"+53,629","-91,845","65,075,397",44.18%
2008.07.21,"+146,051","-107,592","65,167,242",44.24%
2008.07.18,"+16,836","-4,369","65,274,834",44.31%
2008.07.17,"+28,360","-33,539","65,279,203",44.32%
2008.07.16,"+170,130","-158,569","65,302,742",44.33%
2008.07.15,"+48,637","-38,153","65,461,311",44.44%
2008.07.14,"+45,560","-76,589","65,499,464",44.47%
2008.07.11,"-2,939","-78,022","65,576,053",44.52%
2008.07.10,"-18,172","-135,903","65,654,075",44.57%
2008.07.09,-252,"-62,951","65,789,998",44.66%
2008.07.08,"+79,605","-110,846","65,852,979",44.71%
2008.07.07,"+98,251","-83,505","65,963,825",44.78%
2008.07.04,"+87,137","-155,889","66,047,330",44.84%
2008.07.03,"+142,841","-117,749","66,203,219",44.94%
2008.07.02,"+145,294","-109,930","66,320,968",45.02%
2008.07.01,"+130,984","-132,028","66,430,898",45.10%
2008.06.30,"+58,429","-65,456","66,555,992",45.18%
2008.06.27,"+87,789","-145,598","66,621,545",45.23%
2008.06.26,"-47,570","+73,087","66,766,875",45.33%
2008.06.25,"+65,585","-118,014","66,694,140",45.28%
2008.06.24,"+7,513","-44,866","66,812,154",45.36%
2008.06.23,"+42,934","-131,482","66,857,020",45.39%
2008.06.20,"-65,144","+8,114","66,988,502",45.48%
2008.06.19,"-21,664","-107,653","66,981,648",45.47%
2008.06.18,"+34,395","-2,379","67,088,901",45.55%
2008.06.17,"+34,728","-27,256","67,092,061",45.55%
2008.06.16,"+19,495","+1,762","67,118,982",45.57%
2008.06.13,"+89,685","-97,713","67,117,555",45.57%
2008.06.12,"+108,612","-231,203","67,215,268",45.63%
2008.06.11,"+60,415","-95,089","67,446,471",45.79%
2008.06.10,"+14,888","-173,079","67,541,559",45.85%
2008.06.09,"-18,077","-166,915","67,714,697",45.97%
2008.06.05,"-37,788","+18,757","67,881,612",46.08%
2008.06.04,"+29,265","-48,404","67,862,855",46.07%
2008.06.03,"-36,469","-48,825","67,911,428",46.10%
2008.06.02,"-61,122","+20,687","67,965,257",46.14%
2008.05.30,"-45,640","+148,619","67,944,570",46.13%
2008.05.29,"+81,344","+23,205","67,795,951",46.03%
2008.05.28,"-129,903","+124,246","67,772,672",46.01%
2008.05.27,"-49,674","+84,521","67,663,426",45.94%
2008.05.26,"-68,325","+62,747","67,579,641",45.88%
2008.05.23,"-62,335","+38,467","67,516,954",45.84%
2008.05.22,"-32,981","-1,412","67,478,487",45.81%
2008.05.21,-459,"+38,702","67,487,399",45.82%
2008.05.20,"+96,572","-290,240","67,445,697",45.79%
2008.05.19,"-15,106","-23,782","67,735,377",45.98%
2008.05.16,"-42,276","+58,590","67,759,159",46.00%
2008.05.15,"-45,688","+198,960","67,710,559",45.97%
2008.05.14,"-45,087","+69,305","67,511,599",45.83%
2008.05.13,"-19,790","+100,649","67,442,294",45.79%
2008.05.09,"-170,767","+122,895","67,340,182",45.72%
2008.05.08,"+97,371","-174,798","67,206,487",45.63%
2008.05.07,"+32,687",-738,"67,381,285",45.74%
2008.05.06,"+46,513","+6,924","67,382,050",45.75%
2008.05.02,"-9,533","+113,684","67,369,127",45.74%
2008.04.30,"+4,743","-37,148","67,250,443",45.66%
2008.04.29,"-40,805","+64,997","67,287,591",45.68%
2008.04.28,"-84,228","+273,400","67,228,594",45.64%
2008.04.25,"+93,432","+151,145","66,955,194",45.46%
2008.04.24,"+25,821","-55,897","66,804,049",45.35%
2008.04.23,"+83,173","-153,560","66,859,946",45.39%
2008.04.22,"+14,201","+9,607","67,013,506",45.49%
2008.04.21,"-32,118","+47,461","67,003,899",45.49%
2008.04.18,"+62,400","-55,071","66,956,433",45.46%
2008.04.17,"-19,070","+25,632","67,016,504",45.50%
2008.04.16,"+133,982","-197,473","66,990,872",45.48%
2008.04.15,"+40,178","-72,397","67,188,345",45.61%
2008.04.14,"-53,146","+51,454","67,260,742",45.66%
2008.04.11,"+241,069","-68,077","67,295,365",45.69%
2008.04.10,"+61,226","-78,248","67,295,365",45.69%
2008.04.08,"-14,981","-1,420","67,373,613",45.74%
2008.04.07,"+120,224","-93,680","67,405,033",45.76%
2008.04.04,"+44,367","-35,753","67,498,713",45.82%
2008.04.03,"+96,773","-9,401","67,504,793",45.83%
2008.04.02,"+48,997","+234,973","67,519,194",45.84%
2008.04.01,"+113,458","+54,407","67,284,221",45.68%
2008.03.31,"+11,378","+45,665","67,229,824",45.64%
2008.03.28,"+162,285","-147,207","67,184,159",45.61%
2008.03.27,"+99,834","-151,547","67,334,249",45.71%
2008.03.26,"-31,773","+98,172","67,485,800",45.82%
2008.03.25,"-38,608","+123,178","67,365,158",45.73%
2008.03.24,"-11,935","+15,429","67,242,316",45.65%
2008.03.21,"-38,974","+181,981","67,225,481",45.64%
2008.03.20,"-6,117","+161,797","67,040,300",45.51%
2008.03.19,"-27,831","+197,661","66,893,483",45.41%
2008.03.18,"+176,854","-190,643","66,695,651",45.28%
2008.03.17,"+159,420","-172,347","66,866,314",45.39%
2008.03.14,"+37,238","-58,655","67,035,621",45.51%
2008.03.13,"+16,965","-44,717","67,094,436",45.55%
2008.03.12,"+42,660","-41,370","67,139,183",45.58%
2008.03.11,"+143,354","-235,959","67,180,532",45.61%
2008.03.10,"+103,607","-96,455","67,416,491",45.77%
2008.03.07,"-21,548","-22,708","67,512,946",45.83%
2008.03.06,"+118,627","-132,944","67,531,026",45.85%
2008.03.05,"+109,252","-117,023","67,663,970",45.94%
2008.03.04,"+60,346","-79,298","67,780,993",46.02%
2008.03.03,"-34,666","+7,740","67,860,291",46.07%
2008.02.29,"-68,182","-54,193","67,852,551",46.06%
2008.02.28,"-40,609","+49,588","67,907,773",46.10%
2008.02.27,"-4,646","+40,335","67,858,185",46.07%
2008.02.26,"-24,947",+636,"67,814,014",46.04%
2008.02.25,"+71,677","-71,177","67,813,378",46.04%
2008.02.22,-908,"-36,504","67,869,108",46.08%
2008.02.21,"+53,202","-31,783","67,905,612",46.10%
2008.02.20,"-52,256","+43,277","67,937,113",46.12%
2008.02.19,"+58,372","-21,812","67,893,836",46.09%
2008.02.18,"+36,562","-80,480","67,915,371",46.11%
2008.02.15,"-15,930","+6,226","67,975,851",46.15%
2008.02.14,"+61,120","-52,287","67,969,625",46.14%
2008.02.13,"+31,698","-87,114","68,021,912",46.18%
2008.02.12,"-25,622","-58,395","68,124,423",46.25%
2008.02.11,"+79,459","-116,613","68,182,868",46.29%
2008.02.05,"+49,644","+51,419","68,299,481",46.37%
2008.02.04,"-37,502","+254,672","68,246,586",46.33%
2008.02.01,"-57,564","+97,319","67,991,914",46.16%
2008.01.31,"-64,044","+239,026","67,914,595",46.11%
2008.01.30,"+43,115","+92,912","67,677,599",45.95%
2008.01.29,"+41,779","-13,809","67,584,687",45.88%
2008.01.28,"+30,195","-1,487","67,565,116",45.87%
2008.01.25,"+10,147","+9,698","67,566,603",45.87%
2008.01.24,+571,"+22,088","67,542,938",45.85%
2008.01.23,"+99,234","-114,934","67,521,840",45.84%
2008.01.22,"+230,417","-264,642","67,636,794",45.92%
2008.01.21,"+19,685","+15,015","67,901,406",46.10%
2008.01.18,"+104,062","-16,151","67,887,973",46.09%
2008.01.17,"+95,640","-14,949","67,904,038",46.10%
2008.01.16,"+180,793","-208,834","67,931,507",46.12%
2008.01.15,"+132,839","-73,099","68,127,916",46.25%
2008.01.14,"+93,096","-74,056","68,201,010",46.30%
2008.01.11,"+53,329","-127,168","68,275,066",46.35%
2008.01.10,"-21,847","-100,330","68,402,239",46.44%
2008.01.09,"+15,621","-56,557","68,502,114",46.51%
2008.01.08,"+46,317","-196,929","68,558,671",46.54%
2008.01.07,"+17,374","-255,415","68,755,600",46.68%
2008.01.04,"-13,529","-37,847","69,010,990",46.85%
2008.01.03,"+1,669","-39,720","69,048,837",46.88%
2008.01.02,"-58,506","+2,635","69,088,557",46.90%
2007.12.28,"-10,655","-53,786","69,085,922",46.90%
2007.12.27,"+49,687","-74,892","69,139,708",46.94%
2007.12.26,"+64,376","-28,324","69,214,600",46.99%
2007.12.24,"+58,707","-21,689","69,242,924",47.01%
2007.12.21,"+132,889","-142,982","69,264,233",47.02%
2007.12.20,"-25,077","+1,558","69,407,636",47.12%
2007.12.18,"+90,291","-157,909","69,421,444",47.13%
2007.12.17,"+69,364","-134,783","69,579,382",47.24%
2007.12.14,"+28,026","-33,361","69,714,205",47.33%
2007.12.13,"+15,311","-57,284","69,747,641",47.35%
2007.12.12,"+95,733","-141,527","69,810,585",47.39%
2007.12.11,"+80,407","-82,815","69,953,299",47.49%
2007.12.10,"+89,599","-12,789","70,068,770",47.57%
2007.12.07,"+39,646","+80,822","70,048,903",47.56%
2007.12.06,"+108,064","+133,097","69,978,081",47.51%
2007.12.05,"+98,994","-76,994","69,852,876",47.42%
2007.12.04,"+104,212","-9,298","69,929,870",47.47%
2007.12.03,"+37,044","-32,839","69,941,326",47.48%
2007.11.30,"+123,418","+27,503","69,976,955",47.51%
2007.11.29,"+237,109","-110,958","69,956,533",47.49%
2007.11.28,"+11,613","+21,014","70,068,351",47.57%
2007.11.27,"+48,665","+24,159","70,047,337",47.55%
2007.11.26,"-15,285","+105,404","69,917,952",47.47%
2007.11.23,"+251,370","-98,731","69,917,952",47.47%
2007.11.22,"+90,129","-49,304","70,009,973",47.53%
2007.11.21,"-39,165","-108,018","70,058,977",47.56%
2007.11.20,"+84,356","-144,627","70,167,295",47.64%
2007.11.19,"+58,141","-77,304","70,311,992",47.73%
2007.11.16,"-8,685","+14,001","70,391,382",47.79%
2007.11.15,"+236,231","-79,885","70,371,391",47.77%
2007.11.14,"+124,907","-132,091","70,451,196",47.83%
2007.11.13,"+224,923","-246,194","70,583,282",47.92%
2007.11.12,"+143,722","-190,930","70,829,476",48.09%
2007.11.09,"+125,417","-203,543","71,020,376",48.22%
2007.11.08,"+14,077","-157,678","71,223,919",48.35%
2007.11.07,"+258,406","+19,549","71,379,333",48.46%
2007.11.06,"+103,075","-59,303","71,365,749",48.45%
2007.11.05,"-89,412","+139,479","71,424,583",48.49%
2007.11.02,"-123,171","+206,475","71,285,104",48.39%
2007.11.01,"+7,520","+44,937","71,078,629",48.25%
2007.10.31,"+84,110","-54,566","71,033,530",48.22%
2007.10.30,"+61,170","-9,817","71,085,958",48.26%
2007.10.29,"+141,886","+49,852","71,098,075",48.27%
2007.10.26,"+224,856","-166,645","71,048,133",48.23%
2007.10.25,"-92,614","-19,529","71,214,778",48.35%
2007.10.24,"-129,111","+127,032","71,235,532",48.36%
2007.10.23,"-13,162","-27,974","71,109,510",48.28%
2007.10.22,"+43,615","-76,035","71,132,667",48.29%
2007.10.19,"-5,288","-20,034","71,231,025",48.36%
2007.10.18,"-1,288","+35,768","71,228,741",48.36%
2007.10.17,"-5,963","-124,691","71,199,493",48.34%
2007.10.16,"-39,338","-299,085","71,317,709",48.42%
2007.10.15,"-54,199","-2,813","71,612,784",48.62%
2007.10.12,"-34,303","-146,156","71,615,632",48.62%
2007.10.11,-235,-230,"71,761,758",48.72%
2007.10.10,"+23,826","-7,609","71,761,988",48.72%
2007.10.09,"-60,119","-163,355","71,769,597",48.72%
2007.10.08,"-144,155","+61,532","71,932,952",48.83%
2007.10.05,"-97,113","+46,611","71,871,120",48.79%
2007.10.04,"-56,017","+116,537","71,824,869",48.76%
2007.10.02,"-21,528","+145,993","71,708,340",48.68%
2007.10.01,"-6,994","+67,579","71,562,347",48.58%
2007.09.28,"+38,841","+132,708","71,489,266",48.53%
2007.09.27,"+135,452","-59,970","71,361,321",48.45%
2007.09.21,"-29,329","-124,377","71,421,291",48.49%
2007.09.20,"+12,823","-24,588","71,545,668",48.57%
2007.09.19,"+149,178","-111,619","71,570,256",48.59%
2007.09.18,"-77,042","+55,194","71,681,875",48.66%
2007.09.17,"-58,258","-39,838","71,626,681",48.63%
2007.09.14,"+1,353","-110,615","71,666,520",48.65%
2007.09.13,"+27,807","-80,732","71,777,136",48.73%
2007.09.12,"-66,619","+25,879","71,857,868",48.78%
2007.09.11,"+26,322","+11,114","71,831,989",48.77%
2007.09.10,"-74,870","+12,004","71,820,875",48.76%
2007.09.07,"-79,081","+111,789","71,816,664",48.76%
2007.09.06,"+78,295","-78,644","71,622,716",48.62%
2007.09.05,"-156,189","+83,110","71,702,490",48.68%
2007.09.04,"-9,938","-26,543","71,617,879",48.62%
2007.09.03,"-46,246","-16,721","71,644,422",48.64%
2007.08.31,"+95,312",-564,"71,661,143",48.65%
2007.08.30,"+76,450","-100,433","71,661,707",48.65%
2007.08.29,"+25,412","-158,177","71,762,192",48.72%
2007.08.28,+483,"-121,170","71,920,369",48.83%
2007.08.27,"-81,361","+34,289","72,041,539",48.91%
2007.08.24,"-34,775","-9,230","72,007,250",48.89%
2007.08.23,"+67,678","-17,904","72,016,330",48.89%
2007.08.22,"+36,857","-35,845","72,033,648",48.90%
2007.08.21,"+1,904","+47,063","72,084,693",48.94%
2007.08.20,"-29,333","+10,069","72,035,976",48.90%
2007.08.17,"-20,705","-34,818","72,022,793",48.90%
2007.08.16,"+327,316","-386,262","72,057,611",48.92%
2007.08.14,"+21,467","+15,223","72,443,875",49.18%
2007.08.13,"+130,629","-86,782","72,428,652",49.17%
2007.08.10,"-17,570","-34,001","72,517,434",49.23%
2007.08.09,"-59,994","+234,203","72,551,435",49.25%
2007.08.08,"+107,402","-59,553","72,319,232",49.10%
2007.08.07,"+24,551","-58,947","72,378,675",49.14%
2007.08.06,"-20,000","-54,418","72,437,592",49.18%
2007.08.03,"-83,821","+110,450","72,491,610",49.21%
2007.08.02,-913,+508,"72,381,160",49.14%
2007.08.01,"-78,984","-184,489","72,380,652",49.14%
2007.07.31,"-108,879","+87,331","72,563,505",49.26%
2007.07.30,"+78,177","-86,276","72,476,224",49.20%
2007.07.27,"-1,862","-209,095","72,562,560",49.26%
2007.07.26,"-72,225","+11,658","72,771,655",49.40%
2007.07.25,"+5,529","-26,712","72,759,997",49.40%
2007.07.24,"-26,927","+46,986","72,785,252",49.41%
2007.07.23,"-46,660","+63,933","72,738,266",49.38%
2007.07.20,"-23,245","+102,748","72,674,513",49.34%
2007.07.19,"+2,318","+14,817","72,572,995",49.27%
2007.07.18,"-28,888","-51,233","72,553,178",49.26%
2007.07.16,"+114,983","-185,472","72,604,411",49.29%
2007.07.13,"+238,713","+232,146","72,789,883",49.42%
2007.07.12,"-5,722","+124,510","72,557,507",49.26%
2007.07.11,"+21,691","+27,504","72,437,847",49.18%
2007.07.10,"+79,681","-51,234","72,411,463",49.16%
2007.07.09,"+44,622","+210,293","72,468,727",49.20%
2007.07.06,"+199,415","+114,001","72,259,465",49.06%
2007.07.05,"-14,833","+130,885","72,145,464",48.98%
2007.07.04,"-36,396","+28,634","72,014,519",48.89%
2007.07.03,"-54,681","+67,828","71,985,885",48.87%
2007.07.02,"-35,297","+13,388","71,918,057",48.82%
2007.06.29,"-29,262","+3,623","71,904,669",48.82%
2007.06.28,"-37,091","+18,424","71,895,155",48.81%
2007.06.27,"-10,293","+11,162","71,876,668",48.80%
2007.06.26,"+88,955","-76,626","71,865,506",48.79%
2007.06.25,"+50,377","+10,884","71,941,170",48.84%
2007.06.22,"-69,935","+132,313","71,930,286",48.83%
2007.06.21,"+75,789","-111,403","71,797,973",48.74%
2007.06.20,"+2,463","-7,499","71,909,376",48.82%
2007.06.19,"-36,867","+31,683","71,916,875",48.82%
2007.06.18,"-9,341","+63,136","71,885,192",48.80%
2007.06.15,"-28,001","+1,462","71,822,056",48.76%
2007.06.14,"+183,019","-98,636","71,820,594",48.76%
2007.06.13,"+8,695","-11,294","71,919,230",48.83%
2007.06.12,"+38,669","+24,252","71,929,880",48.83%
2007.06.11,"+185,874","-136,995","71,905,278",48.82%
2007.06.08,"+156,499","-158,002","72,042,273",48.91%
2007.06.07,"+7,379","+25,187","72,200,993",49.02%
2007.06.05,"-24,168","+142,423","72,175,806",49.00%
2007.06.04,"+57,832","+225,848","72,033,817",48.90%
2007.06.01,"+170,399","-130,165","71,804,969",48.75%
2007.05.31,"-11,590","+7,720","71,935,134",48.84%
2007.05.30,"-103,510","+95,689","71,933,414",48.83%
2007.05.29,"-184,410","+130,414","71,823,133",48.76%
2007.05.28,"-72,385","+4,866","71,698,621",48.68%
2007.05.25,"+18,071","-127,291","71,693,755",48.67%
2007.05.23,"-32,526","+33,950","71,821,046",48.76%
2007.05.22,"-167,248","+245,147","71,787,096",48.74%
2007.05.21,"-1,809","-45,294","71,541,949",48.57%
2007.05.18,"-21,729","-126,233","71,587,243",48.60%
2007.05.17,"-169,158","-34,924","71,712,266",48.68%
2007.05.16,"-70,791","+67,768","71,747,190",48.71%
2007.05.15,"-15,735","+1,816","71,679,422",48.66%
2007.05.14,"-53,303","+64,322","71,677,606",48.66%
2007.05.11,"-91,124","+51,267","71,613,284",48.62%
2007.05.10,"-100,737","+117,014","71,562,177",48.58%
2007.05.09,"-68,112","+75,946","71,445,163",48.50%
2007.05.08,"-50,895","+91,938","71,369,227",48.45%
2007.05.07,"+6,954","+14,262","71,277,289",48.39%
2007.05.04,"-7,482","+34,344","71,263,027",48.38%
2007.05.03,"-18,075","+3,837","71,228,683",48.36%
2007.05.02,"-83,568","+98,213","71,224,666",48.35%
2007.04.30,"-50,897","+2,174","71,127,453",48.29%
2007.04.27,"-8,275","+69,813","71,125,279",48.29%
2007.04.26,"+26,760","+40,852","71,055,969",48.24%
2007.04.25,"-54,847","-109,637","71,014,614",48.21%
